"","ID","householdID","communityID","xrtype","fa001","fa002","fa006","fe001","fe002","ff002_2","ff004_1","ff004_2","ff004_3","ff005bracket_min","ff012_1","ff012_3","ff013bracket_min","ff013bracket_max","fl020s6","fl022_1","fn014_w2_2_2_","fn017_w2"
"10001","296081350002","2960813500","2960813",1,1,0,0,3,6,0,0,0,0,0,780,0,0,0,0,0,0,0
"10002","296081350001","2960813500","2960813",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","296081228001","2960812280","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10004","296081228002","2960812280","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","296081202001","2960812020","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10006","296081202002","2960812020","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10007","296081209002","2960812090","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10008","296081209001","2960812090","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10009","296081205002","2960812050","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10010","296081205003","2960812050","2960812",1,1,0,0,12,6,0,1000,0,0,0,0,0,0,0,0,0,0,0
"10011","296081229002","2960812290","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10012","296081229001","2960812290","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10013","296081214001","2960812140","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10014","296081214002","2960812140","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10015","296081232001","2960812320","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10016","296081232002","2960812320","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10017","296081203002","2960812030","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10018","296081203001","2960812030","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10019","296081221001","2960812210","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10020","296081230001","2960812300","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10021","296081223001","2960812230","2960812",1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"10022","296081223002","2960812230","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10023","296081204001","2960812040","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10024","296081227002","2960812270","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10025","296081227001","2960812270","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10026","296081226001","2960812260","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10027","296081226002","2960812260","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10028","296081212001","2960812120","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10029","296081225001","2960812250","2960812",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10030","296081225002","2960812250","2960812",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10031","296081224001","2960812240","2960812",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10032","296081218001","2960812180","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10033","296081218002","2960812180","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10034","296081201001","2960812010","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10035","296081216002","2960812160","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10036","296081216001","2960812160","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10037","296081217002","2960812170","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10038","296081217001","2960812170","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10039","296081219002","2960812190","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10040","296081219001","2960812190","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10041","296081220002","2960812200","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10042","296081220001","2960812200","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10043","296081231001","2960812310","2960812",1,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"10044","296081231002","2960812310","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10045","296081213002","2960812130","2960812",1,1,0,0,9,7,0,1600,0,0,0,0,0,0,0,0,0,0,0
"10046","296081213001","2960812130","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10047","296081206001","2960812060","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10048","296081206002","2960812060","2960812",2,1,0,0,2,6,0,0,0,0,0,1000,0,0,0,0,0,0,0
"10049","296081211002","2960812110","2960812",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10050","296081211001","2960812110","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10051","296081233001","2960812330","2960812",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10052","296081233002","2960812330","2960812",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10053","296081208001","2960812080","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10054","296081208002","2960812080","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10055","296081210001","2960812100","2960812",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10056","296081207002","2960812070","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10057","296081207001","2960812070","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10058","296081222001","2960812220","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10059","296081222002","2960812220","2960812",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10060","298631113001","2986311130","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10061","298631113002","2986311130","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10062","298631120001","2986311200","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10063","298631111001","2986311110","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10064","298631107001","2986311070","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10065","298631107002","2986311070","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10066","298631128002","2986311280","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10067","298631128001","2986311280","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10068","298631129001","2986311290","2986311",2,2,2,0,12,6,0,2085,300,0,0,0,0,0,0,0,0,0,0
"10069","298631129002","2986311290","2986311",2,1,0,0,9,7,0,0,0,0,0,4000,0,0,0,0,0,0,0
"10070","298631123001","2986311230","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10071","298631123002","2986311230","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10072","298631106001","2986311060","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10073","298631106002","2986311060","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10074","298631102002","2986311020","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10075","298631102001","2986311020","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10076","298631124001","2986311240","2986311",2,2,1,0,2,7,0,0,0,0,0,2000,0,0,0,0,0,0,0
"10077","298631114001","2986311140","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10078","298631115001","2986311150","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10079","298631115002","2986311150","2986311",1,1,0,0,10,7,0,4000,0,0,0,0,0,0,0,0,0,0,0
"10080","298631127002","2986311270","2986311",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10081","298631127001","2986311270","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10082","298631116001","2986311160","2986311",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10083","298631119001","2986311190","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10084","298631119002","2986311190","2986311",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10085","298631117001","2986311170","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10086","298631126002","2986311260","2986311",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"10087","298631103001","2986311030","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10088","298631103003","2986311030","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10089","298631112001","2986311120","2986311",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10090","298631112002","2986311120","2986311",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10091","298631105002","2986311050","2986311",1,1,0,0,4,7,0,0,0,0,0,3000,0,0,0,0,0,0,0
"10092","298631105001","2986311050","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10093","298631122001","2986311220","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10094","298631122002","2986311220","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10095","298631109002","2986311090","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10096","298631109001","2986311090","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10097","298631101001","2986311010","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10098","298631101002","2986311010","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10099","298631125001","2986311250","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10100","298631125002","2986311250","2986311",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101","298631130002","2986311300","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10102","298631130001","2986311300","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10103","298631104002","2986311040","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10104","298631104001","2986311040","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10105","298631108001","2986311080","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10106","298631108002","2986311080","2986311",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10107","298631230001","2986312300","2986312",1,2,1,0,11,7,0,2000,0,0,0,0,0,0,0,0,0,0,0
"10108","298631205001","2986312050","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10109","298631219002","2986312190","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110","298631219001","2986312190","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10111","298631207001","2986312070","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10112","298631207002","2986312070","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10113","298631214002","2986312140","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10114","298631214001","2986312140","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10115","298631201001","2986312010","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10116","298631201002","2986312010","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10117","298631223001","2986312230","2986312",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10118","298631223002","2986312230","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10119","298631202001","2986312020","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10120","298631202002","2986312020","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10121","298631208002","2986312080","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10122","298631208001","2986312080","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10123","298631221002","2986312210","2986312",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10124","298631221001","2986312210","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10125","298631229001","2986312290","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10126","298631225001","2986312250","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10127","298631227002","2986312270","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10128","298631227001","2986312270","2986312",1,2,2,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"10129","298631217001","2986312170","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10130","298631217002","2986312170","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10131","298631204001","2986312040","2986312",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10132","298631203002","2986312030","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10133","298631203001","2986312030","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10134","298631228002","2986312280","2986312",1,2,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"10135","298631228001","2986312280","2986312",1,1,0,0,0,7,0,0,0,0,0,500,0,0,0,0,0,0,0
"10136","298631220002","2986312200","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10137","298631206001","2986312060","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10138","298631211001","2986312110","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10139","298631211002","2986312110","2986312",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10140","298631218001","2986312180","2986312",1,1,0,0,3,7,0,0,0,0,0,4000,0,0,0,0,0,0,0
"10141","298631218002","2986312180","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10142","298631222002","2986312220","2986312",1,1,2,0,6,7,0,500,0,0,0,0,0,0,0,0,0,0,0
"10143","298631222001","2986312220","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10144","298631212001","2986312120","2986312",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10145","298631216002","2986312160","2986312",1,1,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"10146","298631216001","2986312160","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10147","298631209002","2986312090","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10148","298631209001","2986312090","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10149","298631224001","2986312240","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10150","298631224002","2986312240","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10151","298631215001","2986312150","2986312",1,1,0,0,2,6,0,0,0,0,0,3000,0,0,0,0,0,0,0
"10152","298631215002","2986312150","2986312",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10153","298631303002","2986313030","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10154","298631303001","2986313030","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10155","298631309002","2986313090","2986313",1,2,1,0,1,7,0,1500,0,0,0,0,0,0,0,0,0,0,0
"10156","298631309001","2986313090","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10157","298631333002","2986313330","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10158","298631333001","2986313330","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10159","298631305001","2986313050","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10160","298631305002","2986313050","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10161","298631326001","2986313260","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10162","298631326002","2986313260","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10163","298631316001","2986313160","2986313",1,2,1,0,12,6,0,2700,0,0,0,0,0,0,0,0,0,0,0
"10164","298631331001","2986313310","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10165","298631331002","2986313310","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10166","298631321002","2986313210","2986313",1,2,1,0,12,7,0,1800,0,0,0,0,0,0,0,0,0,0,0
"10167","298631321001","2986313210","2986313",1,2,1,0,12,7,0,2800,0,0,0,0,0,0,0,0,0,0,0
"10168","298631310002","2986313100","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"10169","298631310001","2986313100","2986313",1,2,1,0,12,7,0,3000,0,0,0,0,0,0,0,0,0,0,0
"10170","298631323001","2986313230","2986313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10171","298631323002","2986313230","2986313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10172","298631319002","2986313190","2986313",1,2,1,0,12,6,0,3700,0,0,0,0,0,0,0,0,0,0,1
"10173","298631319001","2986313190","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10174","298631327001","2986313270","2986313",1,2,1,0,5,7,0,3000,0,0,0,0,0,0,0,0,0,0,0
"10175","298631327002","2986313270","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10176","298631302001","2986313020","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10177","298631302002","2986313020","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10178","298631320001","2986313200","2986313",1,2,1,0,10,7,0,2000,0,0,0,0,0,0,0,0,0,0,0
"10179","298631320002","2986313200","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10180","298631301001","2986313010","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10181","298631301002","2986313010","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10182","298631318001","2986313180","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10183","298631318002","2986313180","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10184","298631308002","2986313080","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10185","298631308001","2986313080","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10186","298631306001","2986313060","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10187","298631306002","2986313060","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10188","298631307001","2986313070","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10189","298631307002","2986313070","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10190","298631313001","2986313130","2986313",1,2,1,0,12,5,0,1000,0,0,0,0,0,0,0,0,0,0,0
"10191","298631313002","2986313130","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10192","298631332001","2986313320","2986313",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10193","298631332002","2986313320","2986313",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10194","298631334002","2986313340","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10195","298631334001","2986313340","2986313",1,2,1,0,12,7,0,1800,0,0,0,0,0,0,0,0,0,0,0
"10196","298631330002","2986313300","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10197","298631337001","2986313370","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10198","298631337002","2986313370","2986313",1,1,0,0,6,4,0,0,0,0,0,1800,0,0,0,0,0,0,0
"10199","298631314002","2986313140","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10200","298631314001","2986313140","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10201","298631324001","2986313240","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10202","298631325002","2986313250","2986313",2,2,1,0,11,6,0,1600,0,0,0,0,0,0,0,0,0,0,0
"10203","298631325001","2986313250","2986313",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10204","298631312001","2986313120","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10205","298631312002","2986313120","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10206","298631336002","2986313360","2986313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10207","298631336001","2986313360","2986313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10208","296331303001","2963313030","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10209","296331331002","2963313310","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10210","296331331001","2963313310","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10211","296331302002","2963313020","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10212","296331302001","2963313020","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10213","296331335002","2963313350","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10214","296331335001","2963313350","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10215","296331328001","2963313280","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10216","296331328002","2963313280","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10217","296331334001","2963313340","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10218","296331334002","2963313340","2963313",1,1,0,0,4,3,0,0,0,0,0,570,0,0,0,0,0,0,0
"10219","296331313002","2963313130","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10220","296331313001","2963313130","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10221","296331312001","2963313120","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10222","296331341001","2963313410","2963313",1,1,0,0,12,7,0,0,0,0,0,2000,0,0,0,0,0,0,0
"10223","296331341002","2963313410","2963313",1,1,0,0,5,3,0,0,0,0,0,1500,0,0,0,0,0,0,0
"10224","296331347002","2963313470","2963313",2,2,1,0,3,4,0,3300,0,0,0,0,0,0,0,0,0,0,0
"10225","296331347001","2963313470","2963313",2,2,1,0,11,6,0,4560,450,0,0,0,0,0,0,0,0,0,0
"10226","296331314002","2963313140","2963313",1,1,0,0,12,7,0,0,0,0,0,400,0,0,0,0,0,0,0
"10227","296331314001","2963313140","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10228","296331346002","2963313460","2963313",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10229","296331346001","2963313460","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10230","296331310002","2963313100","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10231","296331310001","2963313100","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10232","296331345001","2963313450","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10233","296331333001","2963313330","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10234","296331319001","2963313190","2963313",1,1,0,0,6,7,0,1500,0,0,0,0,0,0,0,0,0,0,0
"10235","296331319002","2963313190","2963313",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10236","296331320001","2963313200","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10237","296331320002","2963313200","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10238","296331306002","2963313060","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10239","296331324001","2963313240","2963313",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10240","296331324002","2963313240","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10241","296331321001","2963313210","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10242","296331321002","2963313210","2963313",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10243","296331340002","2963313400","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10244","296331340001","2963313400","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10245","296331317001","2963313170","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10246","296331307001","2963313070","2963313",1,1,0,0,12,6,0,1000,0,0,0,0,0,0,0,0,0,0,0
"10247","296331307002","2963313070","2963313",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
