ID,householdID,ga002,ga003s3,ga003s5,ga003s6,ga004_w3_1s1,ga004_w3_1s3,ga004_w3_1s5
330102106002,3301021060,30000,NA,NA,NA,NA,NA,NA
330102106001,3301021060,NA,NA,NA,NA,NA,NA,NA
330102128002,3301021280,30000,NA,NA,NA,NA,NA,NA
330102128001,3301021280,30000,NA,NA,NA,NA,NA,NA
330102112001,3301021120,NA,NA,NA,NA,NA,NA,NA
330102112002,3301021120,NA,NA,NA,NA,NA,NA,NA
330102104001,3301021040,NA,NA,NA,NA,NA,NA,NA
330102104002,3301021040,NA,NA,NA,NA,NA,NA,NA
330102105001,3301021050,NA,NA,NA,NA,NA,NA,NA
330102105002,3301021050,NA,NA,NA,NA,NA,NA,NA
330102108001,3301021080,NA,NA,NA,NA,NA,NA,NA
330102108002,3301021080,NA,NA,NA,NA,NA,NA,NA
330102125001,3301021250,NA,NA,NA,NA,NA,NA,NA
330102125002,3301021250,NA,NA,NA,NA,NA,NA,NA
330102101002,3301021010,NA,NA,NA,NA,NA,NA,NA
330102101001,3301021010,NA,NA,NA,NA,NA,NA,NA
330102114001,3301021140,19200,NA,NA,NA,NA,NA,NA
330102114002,3301021140,NA,NA,NA,NA,NA,NA,NA
330102123001,3301021230,10000,NA,NA,NA,NA,NA,NA
330102111001,3301021110,NA,NA,NA,NA,NA,NA,NA
330102111002,3301021110,NA,NA,NA,NA,NA,NA,NA
330102109001,3301021090,NA,NA,NA,NA,NA,NA,NA
330102109002,3301021090,NA,NA,NA,NA,NA,NA,NA
330102120002,3301021200,NA,NA,NA,NA,NA,NA,NA
330102120001,3301021200,NA,NA,NA,NA,NA,NA,NA
330102207001,3301022070,NA,NA,NA,NA,NA,NA,NA
330102218001,3301022180,NA,NA,NA,NA,NA,NA,NA
330102218002,3301022180,NA,NA,NA,NA,NA,NA,NA
330102205001,3301022050,NA,3,NA,NA,NA,NA,NA
330102205002,3301022050,NA,NA,NA,NA,NA,NA,NA
330102219002,3301022190,NA,NA,NA,NA,NA,NA,NA
330102203002,3301022030,NA,NA,NA,NA,NA,NA,NA
330102226001,3301022260,NA,NA,NA,NA,NA,NA,NA
330102226002,3301022260,NA,NA,NA,NA,NA,NA,NA
330102209001,3301022090,NA,NA,NA,NA,NA,NA,NA
330102209002,3301022090,NA,NA,NA,NA,NA,NA,NA
330102215002,3301022150,NA,NA,NA,NA,NA,NA,NA
330102215001,3301022150,NA,NA,NA,NA,NA,NA,NA
330102206002,3301022060,NA,NA,NA,NA,NA,NA,NA
330102206001,3301022060,NA,NA,NA,NA,NA,NA,NA
330102224001,3301022240,NA,NA,NA,NA,NA,NA,NA
330102224002,3301022240,NA,NA,NA,NA,NA,NA,NA
330102225002,3301022250,NA,NA,NA,NA,NA,NA,NA
330102221001,3301022210,NA,NA,NA,NA,NA,NA,NA
330102227002,3301022270,NA,NA,NA,NA,NA,NA,NA
330102227001,3301022270,NA,NA,NA,NA,NA,NA,NA
330102208001,3301022080,NA,NA,NA,NA,NA,NA,NA
330102208002,3301022080,NA,NA,NA,NA,NA,NA,NA
330102210001,3301022100,NA,NA,NA,NA,NA,NA,NA
330102210002,3301022100,NA,NA,NA,NA,NA,NA,NA
330102201002,3301022010,NA,NA,NA,NA,NA,NA,NA
330102201001,3301022010,NA,NA,NA,NA,NA,NA,NA
330102214002,3301022140,NA,NA,NA,NA,NA,NA,NA
330102214001,3301022140,NA,NA,NA,NA,NA,NA,NA
330102212001,3301022120,NA,NA,NA,NA,NA,NA,NA
330102212002,3301022120,NA,NA,NA,NA,NA,NA,NA
330102217002,3301022170,NA,NA,NA,NA,NA,NA,NA
330102217001,3301022170,NA,NA,NA,NA,NA,NA,NA
330102213001,3301022130,NA,NA,NA,NA,NA,NA,NA
330102213002,3301022130,NA,NA,NA,NA,NA,NA,NA
330102204002,3301022040,NA,NA,NA,NA,NA,NA,NA
330102204001,3301022040,NA,NA,NA,NA,NA,NA,NA
330102222003,3301022220,30000,NA,NA,NA,NA,NA,NA
330102222002,3301022220,NA,NA,NA,NA,NA,NA,NA
330102216002,3301022160,NA,NA,NA,NA,NA,NA,NA
330102216001,3301022160,NA,NA,NA,NA,NA,NA,NA
330102211001,3301022110,NA,NA,NA,NA,NA,NA,NA
330102211002,3301022110,NA,NA,NA,NA,NA,NA,NA
330131303001,3301313030,NA,NA,NA,NA,NA,NA,NA
330131311001,3301313110,NA,NA,NA,NA,NA,NA,NA
330131331001,3301313310,36000,NA,NA,NA,NA,NA,NA
330131331002,3301313310,NA,NA,NA,NA,NA,NA,NA
330131306002,3301313060,NA,NA,NA,NA,NA,NA,NA
330131306001,3301313060,NA,NA,NA,NA,NA,NA,NA
330131304002,3301313040,NA,NA,NA,NA,NA,NA,NA
330131304001,3301313040,NA,NA,NA,NA,NA,NA,NA
330131318001,3301313180,NA,NA,NA,NA,NA,NA,NA
330131321002,3301313210,NA,NA,NA,NA,NA,NA,NA
330131321001,3301313210,NA,NA,NA,NA,NA,NA,NA
330131301001,3301313010,NA,NA,NA,NA,NA,NA,NA
330131325002,3301313250,NA,NA,NA,NA,NA,NA,NA
330131324001,3301313240,NA,NA,NA,NA,NA,NA,NA
330131324002,3301313240,NA,NA,NA,NA,NA,NA,NA
330131317001,3301313170,NA,NA,NA,NA,NA,NA,NA
330131317002,3301313170,16000,NA,NA,NA,NA,NA,NA
330131308001,3301313080,10000,NA,NA,NA,NA,NA,NA
330131308002,3301313080,14000,NA,NA,NA,NA,NA,NA
330131320002,3301313200,10000,NA,NA,NA,NA,NA,NA
330131320001,3301313200,NA,NA,NA,NA,NA,NA,NA
330131327002,3301313270,NA,NA,NA,NA,NA,NA,NA
330131327001,3301313270,NA,NA,NA,NA,NA,NA,NA
330131329001,3301313290,NA,NA,NA,NA,NA,NA,NA
330131328001,3301313280,NA,NA,NA,NA,NA,NA,NA
330131328002,3301313280,NA,NA,NA,NA,NA,NA,NA
330131305002,3301313050,NA,NA,NA,NA,NA,NA,NA
330131305001,3301313050,NA,NA,NA,NA,NA,NA,NA
330131310002,3301313100,NA,NA,NA,NA,NA,NA,NA
330131310001,3301313100,NA,NA,NA,NA,NA,NA,NA
330131322001,3301313220,NA,NA,NA,NA,NA,NA,NA
330131316001,3301313160,NA,NA,NA,NA,NA,NA,NA
330131316002,3301313160,NA,NA,NA,NA,NA,NA,NA
330131312002,3301313120,NA,NA,NA,NA,NA,NA,NA
330131312001,3301313120,NA,NA,NA,NA,NA,NA,NA
330131315001,3301313150,NA,NA,NA,NA,NA,NA,NA
330131315002,3301313150,NA,NA,NA,NA,NA,NA,NA
330131326002,3301313260,NA,NA,NA,NA,NA,NA,NA
330131326001,3301313260,4000,NA,NA,NA,NA,NA,NA
330131314001,3301313140,NA,NA,NA,NA,NA,NA,NA
330131314002,3301313140,NA,NA,NA,NA,NA,NA,NA
330131302002,3301313020,NA,NA,NA,NA,NA,NA,NA
330131302001,3301313020,NA,NA,NA,NA,NA,NA,NA
330131307001,3301313070,NA,NA,NA,NA,NA,NA,NA
330131323001,3301313230,NA,NA,NA,NA,NA,NA,NA
330131323002,3301313230,NA,NA,NA,NA,NA,NA,NA
330131309001,3301313090,NA,NA,NA,NA,NA,NA,NA
330131127001,3301311270,NA,NA,NA,NA,NA,NA,NA
330131118002,3301311180,NA,NA,NA,NA,NA,NA,NA
330131118001,3301311180,NA,NA,NA,NA,NA,NA,NA
330131124002,3301311240,12000,NA,NA,NA,NA,NA,NA
330131124001,3301311240,NA,NA,NA,NA,NA,NA,NA
330131117001,3301311170,22000,NA,NA,NA,NA,NA,NA
330131120002,3301311200,NA,NA,NA,NA,NA,NA,NA
330131120001,3301311200,NA,NA,NA,NA,NA,NA,NA
330131108001,3301311080,12000,NA,NA,NA,NA,NA,NA
330131108002,3301311080,NA,NA,NA,NA,NA,NA,NA
330131125001,3301311250,NA,NA,NA,NA,NA,NA,NA
330131125002,3301311250,5600,NA,NA,NA,NA,NA,NA
330131111001,3301311110,NA,NA,NA,NA,NA,NA,NA
330131111002,3301311110,NA,NA,NA,NA,NA,NA,NA
330131107001,3301311070,NA,NA,NA,NA,NA,NA,NA
330131107003,3301311070,NA,NA,NA,NA,NA,NA,NA
330131128002,3301311280,NA,NA,NA,NA,NA,NA,NA
330131128001,3301311280,NA,NA,NA,NA,NA,NA,NA
330131104001,3301311040,NA,NA,NA,NA,NA,NA,NA
330131104002,3301311040,NA,NA,NA,NA,NA,NA,NA
330131113001,3301311130,20000,NA,NA,NA,NA,NA,NA
330131113002,3301311130,NA,NA,NA,NA,NA,NA,NA
330131101001,3301311010,10000,NA,NA,NA,NA,NA,NA
330131101002,3301311010,NA,NA,NA,NA,NA,NA,NA
330131105001,3301311050,12000,NA,NA,NA,NA,NA,NA
330131105002,3301311050,NA,NA,NA,NA,NA,NA,NA
330131121002,3301311210,NA,NA,NA,NA,NA,NA,NA
330131121001,3301311210,NA,NA,NA,NA,NA,NA,NA
330131103001,3301311030,NA,NA,NA,NA,NA,NA,NA
330131103002,3301311030,14400,NA,NA,NA,NA,NA,NA
330131110002,3301311100,NA,NA,NA,NA,NA,NA,NA
330131110001,3301311100,NA,NA,NA,NA,NA,NA,NA
330131109001,3301311090,NA,NA,NA,NA,NA,NA,NA
330131126002,3301311260,10000,NA,NA,NA,NA,NA,NA
330131126001,3301311260,4500,NA,NA,NA,NA,NA,NA
330131115001,3301311150,NA,NA,NA,NA,NA,NA,NA
330131115002,3301311150,7000,NA,NA,NA,NA,NA,NA
330131102001,3301311020,NA,NA,NA,NA,NA,NA,NA
330131112002,3301311120,4000,NA,NA,NA,NA,NA,NA
330131112001,3301311120,NA,NA,NA,NA,NA,NA,NA
330131116001,3301311160,10000,NA,NA,NA,NA,NA,NA
330131122002,3301311220,NA,NA,NA,NA,NA,NA,NA
330131122001,3301311220,NA,NA,NA,NA,NA,NA,NA
330131106001,3301311060,NA,NA,NA,NA,NA,NA,NA
330131106002,3301311060,NA,NA,NA,NA,NA,NA,NA
330131119001,3301311190,10000,NA,NA,NA,NA,NA,NA
330131119002,3301311190,NA,NA,NA,NA,NA,NA,NA
330131123002,3301311230,NA,NA,NA,NA,NA,NA,NA
330131123001,3301311230,NA,NA,NA,NA,NA,NA,NA
330131213002,3301312130,NA,NA,NA,NA,NA,NA,NA
330131213001,3301312130,NA,NA,NA,NA,NA,NA,NA
330131210002,3301312100,NA,NA,NA,NA,NA,NA,NA
330131210001,3301312100,NA,NA,NA,NA,NA,NA,NA
330131218002,3301312180,NA,NA,NA,NA,NA,NA,NA
330131218003,3301312180,NA,NA,NA,NA,NA,NA,NA
330131219001,3301312190,NA,NA,NA,NA,NA,NA,NA
330131219002,3301312190,8500,NA,NA,NA,NA,NA,NA
330131209001,3301312090,NA,NA,NA,NA,NA,NA,NA
330131209002,3301312090,10000,NA,NA,NA,NA,NA,NA
330131208001,3301312080,NA,NA,NA,NA,NA,NA,NA
330131204002,3301312040,NA,3,NA,NA,NA,NA,NA
330131204001,3301312040,NA,NA,NA,NA,NA,NA,NA
330131201002,3301312010,NA,NA,NA,NA,NA,NA,NA
330131201001,3301312010,NA,NA,NA,NA,NA,NA,NA
330131214001,3301312140,NA,NA,NA,NA,NA,NA,NA
330131220002,3301312200,NA,NA,NA,NA,NA,NA,NA
330131220001,3301312200,20000,NA,NA,NA,NA,NA,NA
330131203002,3301312030,12300,NA,NA,NA,NA,NA,NA
330131203001,3301312030,NA,NA,NA,NA,NA,NA,NA
330131202002,3301312020,NA,NA,NA,NA,NA,NA,NA
330131202001,3301312020,NA,NA,NA,NA,NA,NA,NA
330131212002,3301312120,NA,NA,NA,NA,NA,NA,NA
330131212001,3301312120,NA,NA,NA,NA,NA,NA,NA
330131206001,3301312060,NA,NA,NA,NA,NA,NA,NA
330131206002,3301312060,NA,NA,NA,NA,NA,NA,NA
330131211002,3301312110,NA,NA,NA,NA,NA,NA,NA
330131211001,3301312110,NA,NA,NA,NA,NA,NA,NA
330131205001,3301312050,NA,NA,NA,NA,NA,NA,NA
330131205002,3301312050,NA,NA,NA,NA,NA,NA,NA
330131215001,3301312150,NA,NA,5,NA,NA,NA,NA
330131207001,3301312070,NA,NA,NA,NA,NA,NA,NA
330404119002,3304041190,NA,NA,NA,NA,NA,NA,NA
330404119001,3304041190,NA,NA,NA,NA,NA,NA,NA
330404102002,3304041020,20000,NA,NA,NA,NA,NA,NA
330404102001,3304041020,10000,NA,5,NA,NA,NA,NA
330404120001,3304041200,NA,NA,NA,NA,NA,NA,NA
330404120002,3304041200,NA,NA,NA,NA,NA,NA,NA
330404118002,3304041180,NA,NA,NA,NA,NA,NA,NA
330404118001,3304041180,NA,NA,NA,NA,NA,NA,NA
330404101002,3304041010,NA,NA,NA,NA,NA,NA,NA
330404101001,3304041010,NA,NA,NA,NA,NA,NA,NA
330404107002,3304041070,NA,NA,NA,NA,NA,NA,NA
330404107001,3304041070,NA,NA,NA,NA,NA,NA,NA
330404116001,3304041160,NA,NA,NA,NA,NA,NA,NA
330404116002,3304041160,NA,NA,NA,NA,NA,NA,NA
330404108002,3304041080,NA,NA,NA,NA,NA,NA,NA
330404126002,3304041260,NA,NA,NA,NA,NA,NA,NA
330404126001,3304041260,NA,NA,NA,NA,NA,NA,NA
330404106002,3304041060,NA,NA,NA,NA,NA,NA,NA
330404106001,3304041060,NA,NA,NA,NA,NA,NA,NA
330404105002,3304041050,36000,NA,NA,NA,NA,NA,NA
330404105001,3304041050,NA,NA,NA,NA,NA,NA,NA
330404117001,3304041170,1000,NA,NA,NA,NA,NA,NA
330404125002,3304041250,6000,NA,NA,NA,NA,NA,NA
330404125001,3304041250,NA,NA,NA,NA,NA,NA,NA
330404124002,3304041240,5000,NA,NA,NA,NA,NA,NA
330404124001,3304041240,3840,NA,NA,NA,NA,NA,NA
330404127001,3304041270,NA,NA,NA,NA,NA,NA,NA
330404127002,3304041270,NA,NA,NA,NA,NA,NA,NA
330404110002,3304041100,16800,NA,NA,NA,NA,NA,NA
330404110001,3304041100,NA,NA,NA,NA,NA,NA,NA
330404122002,3304041220,30000,NA,NA,NA,NA,NA,NA
330404122001,3304041220,NA,NA,NA,NA,NA,NA,NA
330404109001,3304041090,10000,NA,NA,NA,NA,NA,NA
330404109002,3304041090,20000,NA,NA,NA,NA,NA,NA
330404103001,3304041030,NA,NA,NA,NA,NA,NA,NA
330404204002,3304042040,NA,NA,NA,NA,NA,NA,NA
330404204001,3304042040,NA,NA,NA,NA,NA,NA,NA
330404206001,3304042060,NA,NA,NA,NA,NA,NA,NA
330404206002,3304042060,NA,NA,NA,NA,NA,NA,NA
330404202002,3304042020,NA,NA,NA,NA,NA,NA,NA
330404202001,3304042020,NA,NA,NA,NA,NA,NA,NA
330404212002,3304042120,16000,NA,NA,NA,NA,NA,NA
330404212001,3304042120,NA,NA,NA,NA,NA,NA,NA
330404208001,3304042080,NA,NA,NA,NA,NA,NA,NA
330404208002,3304042080,NA,NA,NA,NA,NA,NA,NA
330404210001,3304042100,12000,NA,NA,NA,NA,NA,NA
330404210002,3304042100,NA,NA,NA,NA,NA,NA,NA
330404205001,3304042050,NA,NA,NA,NA,NA,NA,NA
330404205002,3304042050,NA,NA,NA,NA,NA,NA,NA
330404201002,3304042010,NA,NA,NA,NA,NA,NA,NA
330404201001,3304042010,NA,NA,NA,NA,NA,NA,NA
330404203001,3304042030,NA,NA,NA,NA,NA,NA,NA
330404207001,3304042070,NA,NA,5,NA,NA,NA,NA
330404207002,3304042070,NA,NA,5,NA,NA,NA,NA
330404215001,3304042150,NA,NA,NA,NA,NA,NA,NA
330404215002,3304042150,NA,NA,5,NA,NA,NA,NA
330404221002,3304042210,NA,NA,NA,NA,NA,NA,NA
330404221001,3304042210,NA,NA,NA,NA,NA,NA,NA
330404214001,3304042140,NA,NA,NA,NA,NA,NA,NA
330404214002,3304042140,NA,NA,NA,NA,NA,NA,NA
330404219002,3304042190,NA,NA,NA,NA,NA,NA,NA
330404219001,3304042190,NA,NA,NA,NA,NA,NA,NA
330404213002,3304042130,40000,NA,NA,NA,NA,NA,NA
330404339001,3304043390,NA,NA,NA,NA,NA,NA,NA
330404339002,3304043390,NA,NA,NA,NA,NA,NA,NA
330404303001,3304043030,NA,NA,NA,NA,NA,NA,NA
330404347001,3304043470,50000,NA,NA,NA,NA,NA,NA
330404347002,3304043470,10000,NA,NA,NA,NA,NA,NA
330404307001,3304043070,NA,NA,NA,NA,NA,NA,NA
330404307002,3304043070,NA,NA,NA,NA,NA,NA,NA
330404316002,3304043160,NA,NA,NA,NA,NA,NA,NA
330404316001,3304043160,NA,NA,NA,NA,NA,NA,NA
330404326002,3304043260,NA,NA,NA,NA,NA,NA,NA
330404326001,3304043260,NA,NA,NA,NA,NA,NA,NA
330404342002,3304043420,3000,NA,NA,NA,NA,NA,NA
330404342001,3304043420,20000,NA,NA,NA,NA,NA,NA
330404301002,3304043010,NA,NA,NA,NA,NA,NA,NA
330404301001,3304043010,NA,NA,NA,NA,NA,NA,NA
330404328001,3304043280,NA,NA,NA,NA,NA,NA,NA
330404328002,3304043280,NA,NA,NA,NA,NA,NA,NA
330404323001,3304043230,NA,NA,NA,NA,NA,NA,NA
330404323002,3304043230,NA,NA,NA,NA,NA,NA,NA
330404325001,3304043250,30000,NA,NA,NA,NA,NA,NA
330404325002,3304043250,14400,NA,NA,NA,NA,NA,NA
330404327002,3304043270,NA,NA,NA,NA,NA,NA,NA
330404345001,3304043450,NA,NA,NA,NA,NA,NA,NA
330404345002,3304043450,NA,NA,NA,NA,NA,NA,NA
330404346002,3304043460,NA,NA,NA,NA,NA,NA,NA
330404346001,3304043460,NA,NA,NA,NA,NA,NA,NA
330404313002,3304043130,NA,3,NA,NA,NA,NA,NA
330404313001,3304043130,NA,NA,NA,NA,NA,NA,NA
330404332001,3304043320,NA,NA,NA,NA,NA,NA,NA
330404332002,3304043320,NA,NA,NA,NA,NA,NA,NA
330404340002,3304043400,18000,NA,NA,NA,NA,NA,NA
330404340001,3304043400,1500,NA,NA,NA,NA,NA,NA
330404352001,3304043520,NA,NA,NA,NA,NA,NA,NA
330404308002,3304043080,NA,NA,NA,NA,NA,NA,NA
330404308001,3304043080,20000,NA,NA,NA,NA,NA,NA
330404348002,3304043480,27600,NA,NA,NA,NA,NA,NA
330404348001,3304043480,NA,NA,NA,NA,NA,NA,NA
330404338001,3304043380,NA,NA,NA,NA,NA,NA,NA
330404338002,3304043380,NA,NA,NA,NA,NA,NA,NA
330404319001,3304043190,NA,NA,NA,NA,NA,NA,NA
330404310001,3304043100,NA,NA,NA,NA,NA,NA,NA
330404341002,3304043410,NA,NA,NA,NA,NA,NA,NA
330404341001,3304043410,2000,NA,NA,NA,NA,NA,NA
330404336001,3304043360,NA,NA,NA,NA,NA,NA,NA
330404336002,3304043360,NA,NA,NA,NA,NA,NA,NA
330404334001,3304043340,40000,NA,NA,NA,NA,NA,NA
330404334002,3304043340,NA,NA,NA,NA,NA,NA,NA
330404302001,3304043020,NA,NA,NA,NA,NA,NA,NA
330404302002,3304043020,NA,NA,NA,NA,NA,NA,NA
330404314001,3304043140,NA,NA,NA,NA,NA,NA,NA
330404305001,3304043050,NA,NA,NA,NA,NA,NA,NA
330404312001,3304043120,NA,NA,NA,NA,NA,NA,NA
330404312002,3304043120,NA,NA,NA,NA,NA,NA,NA
330404311001,3304043110,14600,NA,NA,NA,NA,NA,NA
330404311002,3304043110,NA,NA,NA,NA,NA,NA,NA
330404317002,3304043170,NA,NA,NA,NA,NA,NA,NA
330404322001,3304043220,20000,NA,NA,NA,NA,NA,NA
330404322002,3304043220,25000,NA,NA,NA,NA,NA,NA
330404318002,3304043180,NA,NA,NA,NA,NA,NA,NA
330404318001,3304043180,NA,NA,NA,NA,NA,NA,NA
330404321001,3304043210,NA,NA,NA,NA,NA,NA,NA
330404321002,3304043210,NA,NA,NA,NA,NA,NA,NA
330404331001,3304043310,40000,NA,NA,NA,NA,NA,NA
330404353001,3304043530,46000,NA,NA,NA,NA,NA,NA
330404353002,3304043530,6000,NA,NA,NA,NA,NA,NA
330404349001,3304043490,30000,NA,NA,NA,NA,NA,NA
330404349002,3304043490,15000,NA,NA,NA,NA,NA,NA
330404351001,3304043510,NA,NA,5,NA,NA,NA,NA
330404351002,3304043510,NA,NA,NA,NA,NA,NA,NA
330404337002,3304043370,NA,NA,NA,NA,NA,NA,NA
330404337001,3304043370,NA,NA,NA,NA,NA,NA,NA
330404335002,3304043350,28900,NA,NA,NA,NA,NA,NA
330404335001,3304043350,20000,NA,NA,NA,NA,NA,NA
330404324001,3304043240,NA,NA,NA,NA,NA,NA,NA
330404324002,3304043240,NA,NA,NA,NA,NA,NA,NA
330404330002,3304043300,NA,NA,NA,NA,NA,NA,NA
330404306002,3304043060,NA,NA,NA,NA,NA,NA,NA
330404306001,3304043060,NA,NA,NA,NA,NA,NA,NA
330404333002,3304043330,NA,NA,NA,NA,NA,NA,NA
330404333001,3304043330,24000,NA,NA,NA,NA,NA,NA
338231126001,3382311260,NA,NA,NA,NA,NA,NA,NA
338231126002,3382311260,19200,NA,NA,NA,NA,NA,NA
338231111001,3382311110,20000,NA,5,NA,NA,NA,NA
338231111002,3382311110,25000,NA,NA,NA,NA,NA,NA
338231118001,3382311180,51000,NA,NA,NA,NA,NA,NA
338231118002,3382311180,NA,NA,NA,NA,NA,NA,NA
338231120001,3382311200,NA,NA,NA,NA,NA,NA,NA
338231120002,3382311200,NA,NA,NA,NA,NA,NA,NA
338231112002,3382311120,NA,NA,NA,NA,NA,NA,NA
338231112001,3382311120,NA,NA,NA,NA,NA,NA,NA
338231131001,3382311310,50000,NA,NA,NA,NA,NA,NA
338231131002,3382311310,33000,NA,NA,NA,NA,NA,NA
338231104002,3382311040,50000,NA,NA,NA,NA,NA,NA
338231104001,3382311040,34800,NA,NA,NA,NA,NA,NA
338231115001,3382311150,NA,NA,NA,NA,NA,NA,NA
338231115002,3382311150,NA,NA,NA,NA,NA,NA,NA
338231102002,3382311020,NA,NA,NA,NA,NA,NA,NA
338231102001,3382311020,NA,NA,NA,NA,NA,NA,NA
338231117001,3382311170,NA,NA,NA,NA,NA,NA,NA
338231117002,3382311170,NA,NA,NA,NA,NA,NA,NA
338231116001,3382311160,NA,NA,NA,NA,NA,NA,NA
338231110001,3382311100,24000,NA,NA,NA,NA,NA,NA
338231130001,3382311300,60000,NA,NA,NA,NA,NA,NA
338231130002,3382311300,24000,NA,NA,NA,NA,NA,NA
338231105001,3382311050,NA,NA,NA,NA,NA,NA,NA
338231105002,3382311050,5000,NA,NA,NA,NA,NA,NA
338231128002,3382311280,38000,NA,NA,NA,NA,NA,NA
338231113001,3382311130,70000,NA,NA,NA,NA,NA,NA
338231113002,3382311130,60000,NA,NA,NA,NA,NA,NA
338231122001,3382311220,50000,NA,NA,NA,NA,NA,NA
338231122002,3382311220,NA,NA,NA,NA,NA,NA,NA
338231119001,3382311190,36000,NA,NA,NA,NA,NA,NA
338231119002,3382311190,NA,NA,NA,NA,NA,NA,NA
338231133001,3382311330,50000,NA,NA,NA,NA,NA,NA
338231133002,3382311330,27000,NA,NA,NA,NA,NA,NA
338231106001,3382311060,50000,NA,NA,NA,NA,NA,NA
338231108002,3382311080,68000,NA,NA,NA,NA,NA,NA
338231108001,3382311080,40000,NA,NA,NA,NA,NA,NA
338231121002,3382311210,NA,NA,NA,NA,NA,NA,NA
338231121001,3382311210,NA,NA,NA,NA,NA,NA,NA
338231114002,3382311140,NA,NA,NA,NA,NA,NA,NA
338231114001,3382311140,NA,NA,NA,NA,NA,NA,NA
338231107001,3382311070,NA,NA,NA,NA,NA,NA,NA
338231127001,3382311270,NA,NA,NA,NA,NA,NA,NA
338231127002,3382311270,NA,NA,NA,NA,NA,NA,NA
338231304001,3382313040,7800,NA,NA,NA,NA,NA,NA
338231304002,3382313040,NA,NA,NA,NA,NA,NA,NA
338231302001,3382313020,NA,NA,NA,NA,NA,NA,NA
338231302002,3382313020,NA,NA,NA,NA,NA,NA,NA
338231305002,3382313050,3840,NA,NA,NA,NA,NA,NA
338231325002,3382313250,NA,NA,NA,NA,NA,NA,NA
338231325001,3382313250,NA,NA,NA,NA,NA,NA,NA
338231315002,3382313150,NA,NA,NA,NA,NA,NA,NA
338231315001,3382313150,NA,NA,NA,NA,NA,NA,NA
338231323001,3382313230,18000,NA,NA,NA,NA,NA,NA
338231308001,3382313080,NA,NA,NA,NA,NA,NA,NA
338231316002,3382313160,NA,NA,NA,NA,NA,NA,NA
338231316001,3382313160,NA,NA,NA,NA,NA,NA,NA
338231314002,3382313140,NA,3,NA,NA,NA,NA,NA
338231324002,3382313240,NA,NA,NA,NA,NA,NA,NA
338231324001,3382313240,NA,NA,NA,NA,NA,NA,NA
338231307002,3382313070,NA,NA,NA,NA,NA,NA,NA
338231307001,3382313070,NA,NA,NA,NA,NA,NA,NA
338231322002,3382313220,NA,NA,NA,NA,NA,NA,NA
338231322001,3382313220,NA,NA,NA,NA,NA,NA,NA
338231321001,3382313210,NA,NA,NA,NA,NA,NA,NA
338231326001,3382313260,50000,NA,NA,NA,NA,NA,NA
338231326002,3382313260,NA,NA,NA,NA,NA,NA,NA
338231309001,3382313090,NA,NA,5,NA,NA,NA,NA
338231306001,3382313060,NA,NA,NA,NA,NA,NA,NA
338231306002,3382313060,NA,NA,NA,NA,NA,NA,NA
338231301001,3382313010,NA,NA,NA,NA,NA,NA,NA
338231301002,3382313010,NA,NA,NA,NA,NA,NA,NA
338231320002,3382313200,NA,NA,NA,NA,NA,NA,NA
338231320001,3382313200,NA,NA,NA,NA,NA,NA,NA
338231310001,3382313100,NA,NA,NA,NA,NA,NA,NA
338231310002,3382313100,NA,NA,NA,NA,NA,NA,NA
338231312001,3382313120,NA,NA,NA,NA,NA,NA,NA
338231312002,3382313120,NA,NA,NA,NA,NA,NA,NA
338231319002,3382313190,10000,NA,NA,NA,NA,NA,NA
338231319001,3382313190,NA,NA,NA,NA,NA,NA,NA
338231318001,3382313180,NA,NA,NA,NA,NA,NA,NA
338231318002,3382313180,NA,NA,NA,NA,NA,NA,NA
338231317001,3382313170,NA,NA,NA,NA,NA,NA,NA
338231317002,3382313170,NA,NA,NA,NA,NA,NA,NA
338231311001,3382313110,NA,NA,NA,NA,NA,NA,NA
338231311002,3382313110,NA,NA,NA,NA,NA,NA,NA
338231303001,3382313030,9600,NA,NA,NA,NA,NA,NA
338231303002,3382313030,NA,NA,NA,NA,NA,NA,NA
338231313002,3382313130,NA,NA,NA,NA,NA,NA,NA
338231327001,3382313270,30000,NA,NA,NA,NA,NA,NA
338231327002,3382313270,20000,NA,NA,NA,NA,NA,NA
338231234002,3382312340,30000,NA,NA,NA,NA,NA,NA
338231234001,3382312340,18000,NA,NA,NA,NA,NA,NA
338231216002,3382312160,NA,NA,NA,NA,NA,NA,NA
338231216001,3382312160,NA,NA,NA,NA,NA,NA,NA
338231230002,3382312300,30000,NA,NA,NA,NA,NA,NA
338231230001,3382312300,36000,NA,NA,NA,NA,NA,NA
338231207002,3382312070,NA,NA,NA,NA,NA,NA,NA
338231207001,3382312070,NA,NA,NA,NA,NA,NA,NA
338231225002,3382312250,20000,NA,NA,NA,NA,NA,NA
338231225001,3382312250,NA,NA,5,NA,NA,NA,NA
338231212001,3382312120,25200,NA,NA,NA,NA,NA,NA
338231212002,3382312120,NA,NA,NA,NA,NA,NA,NA
338231233001,3382312330,NA,NA,NA,NA,NA,NA,NA
338231206001,3382312060,10000,NA,NA,NA,NA,NA,NA
338231201001,3382312010,15600,NA,NA,NA,NA,NA,NA
338231201002,3382312010,NA,NA,NA,NA,NA,NA,NA
338231215001,3382312150,NA,NA,NA,NA,NA,NA,NA
338231215002,3382312150,18000,NA,NA,NA,NA,NA,NA
338231217001,3382312170,NA,NA,NA,NA,NA,NA,NA
